order_id,region,UPDATE REGION,category,sales,discount,Discount value,quantity,order_date,delivery_date,customer_type,payment_mode,profit,Update city,city,Net revenue
ORD109045,West,SOUTH,Home Care,3724.61,0.07,260.7227,3,3/26/2023,04-01-2023,Member,Card,896.32,Delhi,Delhi,3463.8873
ORD109046,South,EAST,Electronics,3395.3,0.31,1052.543,6,2/22/2023,2/25/2023,Regular,Cash,598.7,Bangalore,Bangalore,2342.757
ORD109047,North,WEST,Electronics,2648.46,0.41,1085.8686,8,7/27/2024,08-03-2024,Regular,Cash,375.1,Bangalore,Bangalore,1562.5914
ORD109048,East,NORTH,Home Care,515.75,0.3,154.725,4,11/28/2024,12-05-2024,Regular,Cash,51.29,Mumbai,Mumbai,361.025
ORD109049,East,SOUTH,Personal Care,628.32,0.5,314.16,1,03-02-2023,03-04-2023,New,Cash,121.66,Bangalore,Bangalore,314.16
ORD109050,East,EAST,Personal Care,1565.14,0.25,391.285,4,11-05-2024,11-07-2024,Regular,Cash,317.56,Bangalore,Bangalore,1173.855
ORD109051,North,WEST,Home Care,1136.46,0.34,386.3964,5,2/28/2024,03-04-2024,New,UPI,293.91,Pune,Pune,750.0636
ORD109052,West,NORTH,Home Care,4767.4,0.04,190.696,8,3/23/2023,3/26/2023,Regular,UPI,1119.49,Mumbai,Mumbai,4576.704
ORD109053,South,SOUTH,Clothing,2108.08,0.41,864.3128,7,7/24/2024,7/27/2024,New,Card,377.03,Mumbai,Mumbai,1243.7672
ORD109054,East,EAST,Clothing,4395.37,0.31,1362.5647,2,5/13/2024,5/20/2024,Regular,UPI,1109.34,Pune,Pune,3032.8053
ORD109055,North,WEST,Clothing,4108.59,0.28,1150.4052,9,6/21/2023,6/22/2023,Member,Cash,321.87,Chennai,Chennai,2958.1848
ORD109056,North,NORTH,Clothing,4081.59,0.35,1428.5565,3,2/27/2023,03-01-2023,New,Cash,447.83,Chennai,Chennai,2653.0335
ORD109057,South,SOUTH,Grocery,1156.97,0.28,323.9516,9,7/31/2023,08-01-2023,Regular,UPI,275.73,Hyderabad,Hyderabad,833.0184
ORD109058,East,EAST,Grocery,2291.88,0.38,870.9144,1,07-01-2023,07-06-2023,Member,UPI,356.16,Delhi,Delhi,1420.9656
ORD109059,North,WEST,Personal Care,1657.96,0.29,480.8084,9,12/20/2024,12/23/2024,Member,Cash,320.73,Mumbai,Mumbai,1177.1516
ORD109060,South,NORTH,Grocery,4855.01,0.26,1262.3026,7,2/13/2024,2/14/2024,Regular,UPI,1290.32,Bangalore,Bangalore,3592.7074
ORD109061,West,SOUTH,Grocery,4396.05,0.07,307.7235,2,4/30/2024,05-03-2024,Member,Cash,1240.17,Hyderabad,Hyderabad,4088.3265
ORD109062,West,EAST,Clothing,1324.63,0.24,317.9112,7,01-07-2023,1/13/2023,Member,Cash,373.71,Mumbai,Mumbai,1006.7188
ORD109063,West,WEST,Clothing,1636.25,0.27,441.7875,1,03-05-2024,03-06-2024,Member,Card,227.08,Bangalore,Bangalore,1194.4625
ORD109064,East,NORTH,Home Care,2691.66,0.31,834.4146,3,12-02-2023,12-09-2023,Regular,Cash,550.99,Mumbai,Mumbai,1857.2454
ORD109065,South,SOUTH,Clothing,1465.17,0.23,336.9891,7,9/21/2024,9/22/2024,New,Card,300.96,Hyderabad,Hyderabad,1128.1809
ORD109066,South,EAST,Home Care,4140.2,0.07,289.814,3,6/30/2024,07-03-2024,Regular,UPI,503.07,Chennai,Chennai,3850.386
ORD109067,North,WEST,Home Care,4114.23,0.08,329.1384,2,04-05-2023,04-10-2023,Regular,Card,676.47,Delhi,Delhi,3785.0916
ORD109068,North,NORTH,Grocery,3649.27,0.36,1313.7372,5,01-01-2023,01-08-2023,New,UPI,562.88,Chennai,Chennai,2335.5328
ORD109069,North,SOUTH,Clothing,3477.62,0.33,1147.6146,3,02-08-2024,2/15/2024,Regular,UPI,767.5,Hyderabad,Hyderabad,2330.0054
ORD109070,South,EAST,Grocery,2781.78,0.13,361.6314,9,3/17/2024,3/24/2024,New,Card,554.9,Bangalore,Bangalore,2420.1486
ORD109071,North,WEST,Clothing,1800.85,0.22,396.187,7,12/31/2024,01-07-2025,Member,UPI,498.86,Hyderabad,Hyderabad,1404.663
ORD109072,South,NORTH,Grocery,4201,0.15,630.15,1,02-12-2024,2/18/2024,Member,UPI,472.39,Delhi,Delhi,3570.85
ORD109073,South,SOUTH,Grocery,4308.28,0.09,387.7452,1,9/16/2024,9/20/2024,Regular,Cash,862,Mumbai,Mumbai,3920.5348
ORD109074,West,EAST,Grocery,342.6,0.16,54.816,6,10-06-2024,10-10-2024,Regular,Cash,77.1,Chennai,Chennai,287.784
ORD109075,North,WEST,Personal Care,2053.24,0.13,266.9212,4,01-11-2024,1/13/2024,Member,Cash,133.15,Bangalore,Bangalore,1786.3188
ORD109076,West,NORTH,Grocery,230.48,0.04,9.2192,1,6/24/2024,6/30/2024,New,UPI,48.18,Bangalore,Bangalore,221.2608
ORD109077,East,SOUTH,Electronics,4213.44,0.25,1053.36,9,10/24/2024,10/28/2024,Member,Card,836.43,Chennai,Chennai,3160.08
ORD109078,East,EAST,Electronics,967.76,0.23,222.5848,2,04-02-2024,04-08-2024,Regular,Card,125.62,Chennai,Chennai,745.1752
ORD109079,East,WEST,Electronics,3401.95,0.36,1224.702,1,3/19/2023,3/22/2023,Member,UPI,1007.74,Bangalore,Bangalore,2177.248
ORD109080,South,NORTH,Home Care,1851.14,0.31,573.8534,3,01-06-2024,01-08-2024,Member,Card,281.12,Mumbai,Mumbai,1277.2866
ORD109081,South,SOUTH,Grocery,4098.72,0.17,696.7824,1,05-05-2023,05-09-2023,New,UPI,383.5,Chennai,Chennai,3401.9376
ORD109082,South,EAST,Electronics,2597.47,0.25,649.3675,4,11/14/2024,11/20/2024,Member,Cash,489.6,Bangalore,Bangalore,1948.1025
ORD109083,North,WEST,Home Care,1689.57,0.27,456.1839,4,07-03-2023,07-07-2023,New,UPI,236.25,Chennai,Chennai,1233.3861
ORD109084,West,NORTH,Electronics,1686.97,0.46,776.0062,6,6/15/2024,6/16/2024,Member,Card,182.28,Hyderabad,Hyderabad,910.9638
ORD109085,South,SOUTH,Clothing,1701.94,0.49,833.9506,3,11/18/2023,11/25/2023,New,Card,228.03,Mumbai,Mumbai,867.9894
ORD109086,West,EAST,Personal Care,3964.04,0.41,1625.2564,9,02-02-2023,02-03-2023,New,Cash,925.76,Delhi,Delhi,2338.7836
ORD109087,West,WEST,Grocery,3584.47,0.28,1003.6516,6,03-06-2024,03-10-2024,Member,Card,447.55,Delhi,Delhi,2580.8184
ORD109088,West,NORTH,Personal Care,1664.15,0.46,765.509,7,5/16/2024,5/22/2024,Member,UPI,322.93,Pune,Pune,898.641
ORD109089,North,SOUTH,Personal Care,2502.02,0.09,225.1818,6,11/15/2024,11/21/2024,Member,Card,125.37,Chennai,Chennai,2276.8382
ORD109090,North,EAST,Clothing,473.15,0.35,165.6025,9,12/21/2024,12/27/2024,New,Cash,37.16,Mumbai,Mumbai,307.5475
ORD109091,East,WEST,Clothing,4154.75,0.23,955.5925,2,7/17/2023,7/19/2023,Regular,UPI,982.08,Pune,Pune,3199.1575
ORD109092,East,NORTH,Clothing,1403.18,0.07,98.2226,8,12/19/2024,12/26/2024,Regular,UPI,142.27,Chennai,Chennai,1304.9574
ORD109093,West,SOUTH,Home Care,4457.2,0.04,178.288,5,11-08-2023,11-11-2023,New,UPI,1106.96,Bangalore,Bangalore,4278.912
ORD109094,East,EAST,Electronics,3024.3,0.24,725.832,2,11/19/2023,11/25/2023,New,Cash,359.53,Bangalore,Bangalore,2298.468
ORD109095,West,WEST,Grocery,2882.32,0.12,345.8784,7,02-12-2023,2/16/2023,New,Card,294.39,Delhi,Delhi,2536.4416
ORD109096,North,NORTH,Clothing,897.32,0.13,116.6516,5,8/25/2024,8/28/2024,Member,Card,199.11,Chennai,Chennai,780.6684
ORD109097,North,SOUTH,Grocery,440.72,0.16,70.5152,8,1/25/2024,1/31/2024,Member,Cash,32.89,Chennai,Chennai,370.2048
ORD109098,North,EAST,Grocery,2807.82,0.36,1010.8152,6,06-12-2024,6/14/2024,Member,UPI,394.96,Mumbai,Mumbai,1797.0048
ORD109099,South,WEST,Grocery,2393.15,0.08,191.452,7,8/16/2023,8/21/2023,Regular,Cash,164.77,Pune,Pune,2201.698
ORD109100,West,NORTH,Clothing,686.45,0.36,247.122,1,08-11-2023,8/13/2023,Member,Card,68.95,Pune,Pune,439.328
ORD109101,North,SOUTH,Clothing,4194.38,0.39,1635.8082,2,09-10-2024,9/15/2024,Regular,Cash,373.89,Pune,Pune,2558.5718
ORD109102,West,EAST,Electronics,2144.48,0.3,643.344,9,02-01-2024,02-02-2024,Member,Cash,540.48,Delhi,Delhi,1501.136
ORD109103,East,WEST,Clothing,1376.24,0.12,165.1488,7,5/18/2024,5/21/2024,Regular,Card,267.91,Chennai,Chennai,1211.0912
ORD109104,East,NORTH,Clothing,3962.53,0.03,118.8759,7,6/25/2023,6/26/2023,New,Card,1010.9,Hyderabad,Hyderabad,3843.6541
ORD109105,North,SOUTH,Grocery,4574.01,0.2,914.802,4,08-09-2023,8/16/2023,New,UPI,1364.67,Mumbai,Mumbai,3659.208
ORD109106,West,EAST,Electronics,1599.22,0.42,671.6724,4,2/26/2024,2/29/2024,New,Cash,301.8,Bangalore,Bangalore,927.5476
ORD109107,North,WEST,Personal Care,3902.15,0.05,195.1075,3,10/21/2023,10/23/2023,Regular,UPI,1131.83,Pune,Pune,3707.0425
ORD109108,East,NORTH,Clothing,3297.35,0.37,1220.0195,4,11-01-2023,11-05-2023,Regular,UPI,244.64,Bangalore,Bangalore,2077.3305
ORD109109,North,SOUTH,Clothing,4949.67,0.23,1138.4241,6,04-09-2023,4/13/2023,Member,Card,391.27,Pune,Pune,3811.2459
ORD109110,West,EAST,Personal Care,1099.56,0.45,494.802,3,8/19/2023,8/24/2023,Regular,Card,192.21,Hyderabad,Hyderabad,604.758
ORD109111,East,WEST,Grocery,4807.33,0.18,865.3194,8,06-08-2024,06-12-2024,Regular,Cash,392.31,Pune,Pune,3942.0106
ORD109112,South,NORTH,Electronics,1644.83,0.35,575.6905,1,05-11-2023,5/14/2023,Member,UPI,458.29,Delhi,Delhi,1069.1395
ORD109113,East,SOUTH,Grocery,2118.58,0.37,783.8746,6,7/31/2023,08-07-2023,Regular,Cash,373.07,Delhi,Delhi,1334.7054
ORD109114,South,EAST,Home Care,1858.25,0.1,185.825,2,1/28/2023,02-01-2023,Regular,Card,500.68,Mumbai,Mumbai,1672.425
ORD109115,North,WEST,Clothing,1415.41,0.08,113.2328,1,10/29/2023,10/30/2023,New,Cash,148.4,Bangalore,Bangalore,1302.1772
ORD109116,North,NORTH,Home Care,3496.79,0.05,174.8395,4,10-10-2024,10/16/2024,Member,UPI,746.7,Mumbai,Mumbai,3321.9505
ORD109117,West,SOUTH,Clothing,2986.81,0.35,1045.3835,6,3/21/2024,3/25/2024,New,Card,351.08,Bangalore,Bangalore,1941.4265
ORD109118,South,EAST,Home Care,1597.89,0.27,431.4303,7,11-03-2024,11-04-2024,Regular,Cash,303.42,Bangalore,Bangalore,1166.4597
ORD109119,North,WEST,Personal Care,747.84,0.04,29.9136,1,5/30/2024,06-04-2024,Member,Cash,199.67,Chennai,Chennai,717.9264
ORD109120,South,NORTH,Clothing,1655.14,0.15,248.271,3,02-01-2024,02-06-2024,Member,Card,201.02,Hyderabad,Hyderabad,1406.869
ORD109121,North,SOUTH,Clothing,1968.03,0.07,137.7621,6,2/21/2023,2/23/2023,New,UPI,329.96,Hyderabad,Hyderabad,1830.2679
ORD109122,East,EAST,Home Care,1965.2,0.05,98.26,6,11-08-2024,11-10-2024,New,Card,350.58,Delhi,Delhi,1866.94
ORD109123,North,WEST,Electronics,1850.57,0.15,277.5855,6,10/29/2023,10/31/2023,New,Card,378.17,Delhi,Delhi,1572.9845
ORD109124,West,NORTH,Home Care,338.74,0.05,16.937,7,4/17/2024,4/18/2024,Member,Card,84.61,Bangalore,Bangalore,321.803
ORD109125,East,SOUTH,Clothing,2373.76,0.13,308.5888,7,11-02-2024,11-04-2024,Member,UPI,190.86,Chennai,Chennai,2065.1712
ORD109126,West,EAST,Clothing,4197.42,0.28,1175.2776,8,12/28/2023,01-02-2024,Member,Card,771.99,Bangalore,Bangalore,3022.1424
ORD109127,East,WEST,Electronics,983.79,0.28,275.4612,2,6/26/2023,6/30/2023,Member,UPI,84.12,Chennai,Chennai,708.3288
ORD109128,South,NORTH,Grocery,813.72,0.08,65.0976,1,6/14/2024,6/15/2024,Regular,Card,77.45,Hyderabad,Hyderabad,748.6224
ORD109129,West,SOUTH,Electronics,2412.07,0.1,241.207,7,8/15/2024,8/17/2024,New,Cash,417.01,Chennai,Chennai,2170.863
ORD109130,North,EAST,Grocery,1915.95,0.43,823.8585,1,5/24/2024,5/26/2024,Member,UPI,135.62,Hyderabad,Hyderabad,1092.0915
ORD109131,South,WEST,Clothing,2850.28,0.08,228.0224,2,6/29/2023,07-04-2023,Regular,Card,204.76,Chennai,Chennai,2622.2576
ORD109132,North,NORTH,Personal Care,4740.66,0.02,94.8132,1,2/27/2024,03-02-2024,New,UPI,449.43,Bangalore,Bangalore,4645.8468
ORD109133,East,SOUTH,Personal Care,3828.34,0.12,459.4008,1,07-09-2023,07-12-2023,Member,UPI,643.46,Mumbai,Mumbai,3368.9392
ORD109134,East,EAST,Home Care,3466.58,0.29,1005.3082,3,07-06-2024,07-10-2024,Regular,Cash,332.11,Hyderabad,Hyderabad,2461.2718
ORD109135,North,WEST,Electronics,2138.09,0,0,4,5/28/2023,5/30/2023,Member,Cash,309.29,Delhi,Delhi,2138.09
ORD109136,North,NORTH,Electronics,1508.06,0.49,738.9494,5,6/17/2024,6/19/2024,Regular,UPI,402.87,Hyderabad,Hyderabad,769.1106
ORD109137,South,SOUTH,Personal Care,2747.29,0.12,329.6748,5,11-01-2024,11-05-2024,New,Cash,774.38,Mumbai,Mumbai,2417.6152
ORD109138,North,EAST,Grocery,4438.67,0.12,532.6404,2,09-01-2024,09-05-2024,Regular,Cash,835.76,Hyderabad,Hyderabad,3906.0296
ORD109139,West,WEST,Electronics,4396.04,0.37,1626.5348,3,3/28/2023,04-02-2023,New,UPI,1305.29,Mumbai,Mumbai,2769.5052
ORD109140,West,NORTH,Grocery,2283.02,0.12,273.9624,8,09-11-2024,9/14/2024,Regular,Cash,516.81,Chennai,Chennai,2009.0576
ORD109141,North,SOUTH,Grocery,1306.48,0.2,261.296,2,11-08-2023,11/15/2023,Regular,UPI,109.48,Bangalore,Bangalore,1045.184
ORD109142,West,EAST,Grocery,1204.19,0.27,325.1313,4,10-02-2023,10-03-2023,Member,Card,282.81,Chennai,Chennai,879.0587
ORD109143,North,WEST,Grocery,266.54,0.01,2.6654,7,4/23/2023,4/24/2023,Regular,UPI,57.62,Bangalore,Bangalore,263.8746
ORD109144,South,NORTH,Home Care,4229.05,0.42,1776.201,9,11/18/2023,11/25/2023,Member,Card,1126.37,Delhi,Delhi,2452.849
ORD109145,West,SOUTH,Home Care,1397.71,0.26,363.4046,3,10/21/2023,10/24/2023,New,Card,244.99,Hyderabad,Hyderabad,1034.3054
ORD109146,West,EAST,Personal Care,1859.1,0.16,297.456,3,07-04-2024,07-09-2024,Regular,Card,366.37,Pune,Pune,1561.644
ORD109147,North,WEST,Home Care,4065.16,0.2,813.032,7,6/23/2024,6/27/2024,Member,Cash,604.49,Delhi,Delhi,3252.128
ORD109148,West,NORTH,Electronics,688.12,0.03,20.6436,8,06-06-2024,06-08-2024,Member,UPI,37.38,Chennai,Chennai,667.4764
ORD109149,East,SOUTH,Home Care,2360.05,0.36,849.618,4,04-03-2023,04-10-2023,New,UPI,473.35,Delhi,Delhi,1510.432
ORD109150,South,EAST,Electronics,699.47,0.27,188.8569,1,6/16/2024,6/23/2024,Regular,Cash,201,Chennai,Chennai,510.6131
ORD109151,South,WEST,Electronics,2265.06,0.46,1041.9276,5,10/30/2024,11-02-2024,Regular,UPI,207.11,Hyderabad,Hyderabad,1223.1324
ORD109152,West,NORTH,Grocery,330.98,0.23,76.1254,4,8/27/2024,09-03-2024,Member,UPI,30.79,Bangalore,Bangalore,254.8546
ORD109153,West,SOUTH,Personal Care,2636.35,0.41,1080.9035,8,07-07-2024,07-12-2024,Member,UPI,402.67,Pune,Pune,1555.4465
ORD109154,East,EAST,Grocery,3998.98,0.09,359.9082,7,10/13/2024,10/19/2024,Regular,Cash,1043.31,Chennai,Chennai,3639.0718
ORD109155,East,WEST,Grocery,3413.85,0.03,102.4155,2,01-02-2023,01-05-2023,New,UPI,671.74,Chennai,Chennai,3311.4345
ORD109156,West,NORTH,Home Care,2594.93,0.47,1219.6171,6,02-09-2023,02-11-2023,Member,Cash,460.73,Hyderabad,Hyderabad,1375.3129
ORD109157,West,SOUTH,Home Care,4160.92,0.13,540.9196,4,04-12-2023,4/13/2023,Regular,Card,1107.71,Delhi,Delhi,3620.0004
ORD109158,East,EAST,Electronics,1216.16,0.42,510.7872,7,11/15/2023,11/19/2023,Regular,Cash,121.79,Hyderabad,Hyderabad,705.3728
ORD109159,North,WEST,Home Care,4170.9,0.13,542.217,9,11-03-2024,11-08-2024,Member,UPI,1203.33,Mumbai,Mumbai,3628.683
ORD109160,East,NORTH,Home Care,1454.18,0.08,116.3344,7,05-03-2024,05-04-2024,Regular,Cash,422.71,Mumbai,Mumbai,1337.8456
ORD109161,North,SOUTH,Clothing,1876.18,0.37,694.1866,2,1/16/2023,1/18/2023,New,Card,475.61,Chennai,Chennai,1181.9934
ORD109162,South,EAST,Electronics,729.31,0.39,284.4309,8,9/21/2023,9/24/2023,Member,UPI,90.2,Hyderabad,Hyderabad,444.8791
ORD109163,South,WEST,Electronics,598.6,0.42,251.412,6,2/16/2023,2/21/2023,New,UPI,86.12,Mumbai,Mumbai,347.188
ORD109164,East,NORTH,Clothing,4667.35,0.43,2006.9605,9,11/16/2024,11/23/2024,New,Card,704.1,Delhi,Delhi,2660.3895
ORD109165,North,SOUTH,Electronics,1030.89,0.24,247.4136,7,9/17/2023,9/23/2023,New,Cash,95.53,Mumbai,Mumbai,783.4764
ORD109166,East,EAST,Personal Care,1733.15,0.2,346.63,5,03-03-2024,03-08-2024,New,Card,106.46,Pune,Pune,1386.52
ORD109167,East,WEST,Personal Care,2692.84,0.38,1023.2792,8,8/26/2024,8/27/2024,New,UPI,178.45,Hyderabad,Hyderabad,1669.5608
ORD109168,North,NORTH,Clothing,1804.55,0.28,505.274,7,06-12-2024,6/19/2024,Member,Card,367.95,Chennai,Chennai,1299.276
ORD109169,East,SOUTH,Home Care,4363.65,0.48,2094.552,1,12-04-2023,12-05-2023,Regular,UPI,1274.61,Hyderabad,Hyderabad,2269.098
ORD109170,South,EAST,Personal Care,4513.5,0.19,857.565,5,09-02-2023,09-04-2023,Member,UPI,320.9,Delhi,Delhi,3655.935
ORD109171,West,WEST,Clothing,1697.35,0.02,33.947,7,5/31/2024,06-06-2024,Regular,Card,356.22,Chennai,Chennai,1663.403
ORD109172,West,NORTH,Personal Care,550.94,0.29,159.7726,7,3/13/2023,3/14/2023,Regular,Card,44.11,Hyderabad,Hyderabad,391.1674
ORD109173,East,SOUTH,Grocery,1129.78,0.18,203.3604,3,05-06-2023,05-11-2023,Regular,Card,219.42,Hyderabad,Hyderabad,926.4196
ORD109174,North,EAST,Clothing,2424.53,0.17,412.1701,5,6/30/2023,07-07-2023,New,Cash,389.75,Bangalore,Bangalore,2012.3599
ORD109175,North,WEST,Electronics,1513.56,0.28,423.7968,8,5/31/2024,06-06-2024,New,UPI,88.86,Delhi,Delhi,1089.7632
ORD109176,South,NORTH,Personal Care,2322.01,0.46,1068.1246,9,02-04-2023,02-08-2023,Regular,UPI,323.36,Mumbai,Mumbai,1253.8854
ORD109177,North,SOUTH,Electronics,3817.65,0.13,496.2945,9,1/23/2023,1/30/2023,Regular,UPI,940.8,Chennai,Chennai,3321.3555
ORD109178,North,EAST,Clothing,2161.13,0.19,410.6147,5,10/23/2024,10/25/2024,Regular,Card,213.94,Delhi,Delhi,1750.5153
ORD109179,South,WEST,Personal Care,1065.29,0.45,479.3805,2,01-03-2024,01-05-2024,Regular,UPI,191.22,Bangalore,Bangalore,585.9095
ORD109180,East,NORTH,Electronics,1854.04,0.45,834.318,8,4/27/2023,05-01-2023,New,Card,211.22,Delhi,Delhi,1019.722
ORD109181,West,SOUTH,Home Care,3740.61,0.12,448.8732,7,11-06-2024,11-08-2024,Member,Card,1052.42,Delhi,Delhi,3291.7368
ORD109182,South,EAST,Home Care,2177.9,0.35,762.265,4,08-01-2024,08-07-2024,Member,Cash,613.76,Bangalore,Bangalore,1415.635
ORD109183,East,WEST,Grocery,1322.74,0.21,277.7754,5,1/28/2023,1/30/2023,New,UPI,306.4,Pune,Pune,1044.9646
ORD109184,South,NORTH,Clothing,2194.32,0.47,1031.3304,2,8/24/2023,8/25/2023,Member,Cash,488.55,Pune,Pune,1162.9896
ORD109185,East,SOUTH,Electronics,2328.55,0.37,861.5635,9,04-01-2024,04-03-2024,New,Card,437.73,Pune,Pune,1466.9865
ORD109186,South,EAST,Grocery,1552.25,0.25,388.0625,6,02-11-2024,2/16/2024,New,UPI,382.2,Mumbai,Mumbai,1164.1875
ORD109187,East,WEST,Clothing,4978.86,0.41,2041.3326,9,10/14/2024,10/15/2024,Regular,UPI,1473.07,Chennai,Chennai,2937.5274
ORD109188,South,NORTH,Home Care,3861.37,0.5,1930.685,8,05-08-2024,05-11-2024,Regular,UPI,1121.44,Hyderabad,Hyderabad,1930.685
ORD109189,East,SOUTH,Electronics,3493.03,0.22,768.4666,1,7/20/2023,7/25/2023,Regular,UPI,880.88,Mumbai,Mumbai,2724.5634
ORD109190,South,EAST,Personal Care,4288.85,0.19,814.8815,9,08-03-2024,08-06-2024,New,Card,360.44,Mumbai,Mumbai,3473.9685
ORD109191,West,WEST,Home Care,3365.45,0.3,1009.635,9,8/20/2023,8/26/2023,Member,UPI,893.03,Bangalore,Bangalore,2355.815
ORD109192,West,NORTH,Personal Care,3975.8,0.34,1351.772,4,7/25/2024,7/26/2024,New,UPI,787.28,Hyderabad,Hyderabad,2624.028
ORD109193,North,SOUTH,Personal Care,2121.38,0.35,742.483,1,8/31/2024,09-05-2024,Member,UPI,388.93,Mumbai,Mumbai,1378.897
ORD109194,East,EAST,Electronics,2551.82,0.24,612.4368,4,02-11-2023,2/18/2023,New,Cash,475.25,Chennai,Chennai,1939.3832
ORD109195,South,WEST,Electronics,330.28,0.17,56.1476,6,4/15/2023,4/22/2023,Regular,UPI,37.51,Delhi,Delhi,274.1324
ORD109196,East,NORTH,Personal Care,1475.17,0.41,604.8197,4,12/16/2024,12/23/2024,New,Cash,150.01,Bangalore,Bangalore,870.3503
ORD109197,West,SOUTH,Grocery,1903.26,0.48,913.5648,9,5/30/2023,5/31/2023,New,Cash,308.55,Pune,Pune,989.6952
ORD109198,East,EAST,Personal Care,3164.8,0.43,1360.864,4,5/25/2024,5/31/2024,New,UPI,659.11,Mumbai,Mumbai,1803.936
ORD109199,South,WEST,Personal Care,2374.64,0.34,807.3776,8,11/25/2023,12-02-2023,Member,Card,505.27,Bangalore,Bangalore,1567.2624
ORD109200,East,NORTH,Electronics,3078.41,0.18,554.1138,2,04-05-2023,04-08-2023,Member,Card,556.53,Hyderabad,Hyderabad,2524.2962
ORD109201,South,SOUTH,Clothing,3595.3,0.31,1114.543,7,2/19/2023,2/23/2023,Regular,UPI,917.77,Mumbai,Mumbai,2480.757
ORD109202,West,EAST,Home Care,309.32,0.05,15.466,8,12-03-2024,12-09-2024,New,Card,86.8,Chennai,Chennai,293.854
ORD109203,West,WEST,Electronics,1365.56,0.27,368.7012,6,11/18/2024,11/24/2024,Regular,UPI,141.69,Pune,Pune,996.8588
ORD109204,West,NORTH,Grocery,937.43,0.39,365.5977,6,3/14/2024,3/20/2024,New,UPI,219.7,Delhi,Delhi,571.8323
ORD109205,North,SOUTH,Home Care,1018.53,0.13,132.4089,8,07-01-2024,07-03-2024,Regular,UPI,110.14,Hyderabad,Hyderabad,886.1211
ORD109206,West,EAST,Electronics,2565.31,0.25,641.3275,3,4/28/2024,05-04-2024,Regular,Card,670.28,Delhi,Delhi,1923.9825
ORD109207,East,WEST,Electronics,3725.9,0.04,149.036,2,09-01-2024,09-08-2024,Member,Card,658.94,Pune,Pune,3576.864
ORD109208,North,NORTH,Clothing,1436.61,0.42,603.3762,9,6/24/2023,6/28/2023,Member,UPI,205.47,Delhi,Delhi,833.2338
ORD109209,West,SOUTH,Grocery,4139.8,0.18,745.164,8,9/24/2024,10-01-2024,New,UPI,998.53,Pune,Pune,3394.636
ORD109210,East,EAST,Grocery,4473.04,0.29,1297.1816,5,2/19/2023,2/25/2023,Member,Card,305.75,Chennai,Chennai,3175.8584
ORD109211,East,WEST,Electronics,1817.62,0.19,345.3478,5,06-04-2024,06-08-2024,New,UPI,349.54,Chennai,Chennai,1472.2722
ORD109212,East,NORTH,Clothing,3438.65,0.3,1031.595,6,08-10-2024,08-11-2024,New,Cash,641.19,Delhi,Delhi,2407.055
ORD109213,South,SOUTH,Electronics,673.54,0.37,249.2098,6,8/19/2024,8/20/2024,Member,Cash,179.79,Bangalore,Bangalore,424.3302
ORD109214,North,EAST,Personal Care,3745.74,0.16,599.3184,2,3/21/2024,3/23/2024,New,Card,485.22,Mumbai,Mumbai,3146.4216
ORD109215,East,WEST,Personal Care,908.62,0.26,236.2412,7,5/31/2024,06-07-2024,New,Cash,114.51,Delhi,Delhi,672.3788
ORD109216,South,NORTH,Clothing,3468.34,0.4,1387.336,3,01-07-2023,01-11-2023,New,Card,255.03,Hyderabad,Hyderabad,2081.004
ORD109217,West,SOUTH,Electronics,2167.31,0.34,736.8854,8,02-06-2023,2/13/2023,Member,Cash,402.72,Delhi,Delhi,1430.4246
ORD109218,East,EAST,Clothing,4649.44,0.03,139.4832,9,09-03-2023,09-09-2023,Member,Card,260.39,Mumbai,Mumbai,4509.9568
ORD109219,South,WEST,Electronics,2375.86,0.28,665.2408,3,5/13/2024,5/18/2024,Member,Cash,675.39,Chennai,Chennai,1710.6192
ORD109220,East,NORTH,Electronics,251.42,0.19,47.7698,6,5/29/2024,5/30/2024,Member,Card,27.47,Hyderabad,Hyderabad,203.6502
ORD109221,North,SOUTH,Personal Care,2455.28,0.35,859.348,8,10/16/2024,10/22/2024,Member,Cash,395.71,Hyderabad,Hyderabad,1595.932
ORD109222,North,EAST,Home Care,3997.94,0.01,39.9794,6,8/17/2024,8/21/2024,Member,UPI,354.68,Delhi,Delhi,3957.9606
ORD109223,West,WEST,Grocery,3270.71,0.17,556.0207,3,12-06-2023,12-09-2023,Regular,Card,438.24,Pune,Pune,2714.6893
ORD109224,East,NORTH,Grocery,4834.94,0.04,193.3976,4,12-01-2023,12-07-2023,New,UPI,1344.93,Mumbai,Mumbai,4641.5424
ORD109225,South,SOUTH,Clothing,4232.04,0.46,1946.7384,9,09-05-2024,09-12-2024,Member,Card,1248.48,Mumbai,Mumbai,2285.3016
ORD109226,West,EAST,Grocery,2680.1,0.44,1179.244,1,7/22/2023,7/23/2023,New,Card,325,Bangalore,Bangalore,1500.856
ORD109227,East,WEST,Personal Care,1111.95,0.48,533.736,4,02-02-2024,02-04-2024,Regular,Card,282.67,Chennai,Chennai,578.214
ORD109228,West,NORTH,Home Care,118.5,0.32,37.92,1,01-04-2023,01-08-2023,Regular,UPI,10.73,Chennai,Chennai,80.58
ORD109229,South,SOUTH,Electronics,4904.46,0.4,1961.784,8,2/23/2024,2/24/2024,Regular,Card,414.05,Delhi,Delhi,2942.676
